CLIENT_AGE,CLIENT_ENCOURS_ENGAGEMENT,CLIENT_MMM,CLIENT_NOMBRE_CARTES,CLIENT_PROFESSION,CLIENT_TYPE_DEPOSANT,CLIENT_VRD_MOY,TOTAL_PACK,SEGMENT_PCA
46,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,10.15615,0.0,0
40,0.0,0.0,1,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,5006.26235,0.0,3
57,0.0,0.0,0,Acteur en bâtiment travaux publics,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,3
56,176.48125,1196.071,3,Technicien,CLIENT_A_VUE,21.40325,1.0,2
25,176.48125,1359.83,3,Acteur en service de défense/sécurité,CLIENT_A_VUE,1077.91855,1.0,1
26,0.0,2808.333,1,Cadre moyen,CLIENT_A_VUE,103.5294,2.0,0
33,0.0,2842.406,1,Employé de bureau,CLIENT_A_VUE,1575.3209,1.0,0
39,0.0,0.0,1,Artisan,CLIENT_EXCLUSIF_EPARGNE,0.0,1.0,1
22,0.0,0.0,0,Cadre moyen,CLIENT_A_VUE,10.15415,1.0,1
41,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,38.62485,0.0,3
31,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,532.85135,1.0,1
44,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
44,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,8.1077,1.0,0
49,0.0,0.0,0,Acteur dans le secteur d'éducation,CLIENT_EXCLUSIF_EPARGNE,16.5025,0.0,2
45,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,118.14895,0.0,3
32,176.48125,550.0,0,Spécialiste scientifique,CLIENT_A_VUE,236.23705,1.0,0
42,0.0,433.333,2,Ouvrier,CLIENT_A_VUE,2966.53825,0.0,0
50,176.48125,666.666,0,Ouvrier,CLIENT_A_VUE,33.15785,1.0,0
44,0.0,1126.343,3,Cadre moyen,CLIENT_A_VUE,322.3162,1.0,0
40,0.0,0.0,0,Conducteur,CLIENT_EXCLUSIF_EPARGNE,53.9756,0.0,0
47,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,53.62545,0.0,1
35,176.48125,470.239,1,Technicien,CLIENT_A_VUE,0.0,1.0,0
69,0.0,1615.661,1,Cadre moyen,CLIENT_A_VUE,1836.7865,1.0,2
66,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,134.6646,0.0,0
66,176.48125,2957.48125,1,Dirigeant et gérant ,CLIENT_A_VUE,6634.8935335228125,1.0,0
75,0.0,1704.782,0,Commerçant,CLIENT_A_VUE,6634.8935335228125,0.0,0
50,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,519.9609,0.0,0
36,0.0,1675.0,2,Cadre moyen,CLIENT_A_VUE,575.28765,1.0,3
29,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,1
31,176.48125,622.744,0,Ouvrier,CLIENT_A_VUE,9.08515,1.0,0
61,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,2775.3301,1.0,0
47,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,6195.3593333333,0.0,0
41,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,419.2945,0.0,1
48,176.48125,842.617,2,Ouvrier,CLIENT_A_VUE,531.88945,1.0,3
74,0.0,1002.117,1,Retraités,CLIENT_A_VUE,1843.05705,1.0,1
54,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,83.6844,0.0,1
65,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,125.9586,0.0,0
27,0.0,0.0,1,Technicien,CLIENT_EXCLUSIF_EPARGNE,1532.0871,1.0,3
54,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,160.28645,0.0,3
30,176.48125,1029.696,1,Cadre moyen,CLIENT_A_VUE,0.0,1.0,1
38,0.0,0.0,1,Agent,CLIENT_EXCLUSIF_EPARGNE,310.02355,1.0,0
29,0.0,2957.48125,2,Technicien,CLIENT_A_VUE,6634.8935335228125,2.0,0
31,176.48125,753.333,2,Cadre moyen,CLIENT_A_VUE,13.13335,1.0,0
68,0.0,0.0,0,Retraités,CLIENT_EXCLUSIF_EPARGNE,202.9841,0.0,0
23,15.867,435.383,1,Employés de bureau,CLIENT_A_VUE,66.461266666667,0.0,0
63,176.48125,2957.48125,1,Directeurs d'entreprises,CLIENT_A_VUE,2197.17315,1.0,1
69,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,1648.5281,0.0,0
74,0.0,0.0,0,Retraités,CLIENT_EXCLUSIF_EPARGNE,3646.6533,0.0,0
38,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,12.49935,0.0,0
36,10.911,799.456,0,Cadre moyen,CLIENT_A_VUE,8.6278571428571,0.0,0
65,28.391,2275.055,1,Retraités,CLIENT_A_VUE,625.9195,1.0,0
40,0.0,0.0,0,Acteur dans le secteur d'éducation,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
47,176.48125,0.0,1,Cadre moyen,CLIENT_A_VUE,10.8314,1.0,1
25,0.0,0.0,1,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,203.51935,1.0,0
49,176.48125,1557.343,2,Directeurs d'entreprises,CLIENT_A_VUE,3406.2786,1.0,0
37,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,19.70405,1.0,3
27,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,3
25,0.0,820.0,1,Cadre moyen,CLIENT_A_VUE,106.35315,1.0,0
47,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,10.3209,1.0,1
36,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,116.96055,1.0,0
51,124.417,725.666,0,Technicien,CLIENT_A_VUE,23.8137,1.0,1
35,176.48125,1572.45,2,Sans profession,CLIENT_A_VUE,54.76825,0.0,0
44,53.55,480.124,1,Cadre moyen,CLIENT_A_VUE,956.3525,0.0,1
32,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,3288.6866,0.0,0
29,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,24.1254,0.0,1
70,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,318.7077,0.0,0
63,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,43.75675,0.0,0
75,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,19.03215,0.0,0
56,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,59.9392,0.0,0
45,176.48125,2797.482,1,Cadre moyen,CLIENT_A_VUE,178.2127,1.0,3
66,0.0,2957.48125,1,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,3
51,176.48125,1725.479,3,Spécialiste scientifique,CLIENT_A_VUE,48.53905,1.0,1
45,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,169.27215,1.0,2
33,0.0,0.0,0,Acteur de la justice,CLIENT_EXCLUSIF_EPARGNE,3859.75385,0.0,0
22,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,44.47935,1.0,0
27,0.0,1077.222,2,Ingénieurs,CLIENT_A_VUE,906.75375,1.0,0
40,176.48125,1560.441,2,Employés de bureau,CLIENT_A_VUE,35.4175,1.0,3
39,0.0,0.0,0,Employé de bureau,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,1
67,0.0,0.0,1,Retraités,CLIENT_EXCLUSIF_EPARGNE,48.29505,1.0,3
29,2.483,16.666,1,Conducteur,CLIENT_A_VUE,45.97665,0.0,1
30,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,1600.94185,1.0,1
51,0.0,1854.219,2,Commerçant,CLIENT_A_VUE,6634.8935335228125,1.0,1
62,176.48125,2957.48125,0,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,1.0,3
25,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,11.13055,0.0,0
44,15.637,475.908,0,Ouvrier,CLIENT_A_VUE,22.4975,1.0,0
38,176.48125,0.0,1,Commerçant,CLIENT_A_VUE,0.0,0.0,3
37,0.0,0.0,1,Ouvrier,CLIENT_A_VUE,2005.4943,1.0,1
60,0.0,0.0,0,Cadre supérieur,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,2
64,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,24.8113,0.0,0
74,0.0,0.0,0,Retraités,CLIENT_EXCLUSIF_EPARGNE,15.0466,0.0,0
22,0.0,0.0,1,Élèves,CLIENT_EXCLUSIF_EPARGNE,1994.13585,1.0,3
45,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,37.51475,0.0,1
40,103.686,2441.366,2,Employés de bureau,CLIENT_A_VUE,363.58235,1.0,0
49,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,1
25,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,12.97985,0.0,0
50,0.0,2927.175,2,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,3
66,0.0,1927.244,2,Employés de bureau,CLIENT_A_VUE,1350.25005,1.0,2
25,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,78.85075,1.0,3
45,176.48125,0.0,1,Dirigeant et gérant,CLIENT_A_VUE,130.81905,1.0,3
35,176.48125,938.138,5,Employés de bureau,CLIENT_A_VUE,841.44705,1.0,1
61,0.0,0.0,0,Retraités,CLIENT_EXCLUSIF_EPARGNE,0.0,1.0,1
54,176.48125,2756.396,3,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,1.0,0
56,0.0,329.136,1,Ouvrier,CLIENT_A_VUE,203.4978,1.0,0
34,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,2
31,176.48125,2698.02,4,Employés de bureau,CLIENT_A_VUE,6634.8935335228125,2.0,0
39,176.48125,937.862,1,Cadre moyen,CLIENT_A_VUE,1.66155,1.0,0
31,0.0,0.0,1,Acteur dans le secteur d'éducation,CLIENT_EXCLUSIF_EPARGNE,2.2263,1.0,0
37,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,13.5104,0.0,0
29,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,41.2738,0.0,0
38,0.0,2957.48125,1,Ingénieurs,CLIENT_A_VUE,6634.8935335228125,1.0,0
32,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,11.41025,0.0,0
39,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,17.02005,0.0,0
63,0.0,0.0,0,Artisan,CLIENT_EXCLUSIF_EPARGNE,5.25365,0.0,1
27,0.0,521.0,1,Technicien,CLIENT_A_VUE,285.659,1.0,0
73,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,1
49,0.0,0.0,0,Employé de bureau,CLIENT_EXCLUSIF_EPARGNE,2141.83375,0.0,3
52,176.48125,2957.48125,1,Commerçant,CLIENT_A_VUE,6634.8935335228125,1.0,3
37,25.21,205.0,1,Ouvrier,CLIENT_A_VUE,2.1303,0.0,0
28,0.0,0.0,0,Acteur en bâtiment travaux publics,CLIENT_EXCLUSIF_EPARGNE,11.6737,0.0,0
42,0.0,2619.693,4,Agent,CLIENT_A_VUE,6634.8935335228125,1.0,0
47,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,45.34215,0.0,3
34,0.0,1228.716,3,Ouvrier,CLIENT_A_VUE,580.95045,2.0,0
42,0.0,1906.16,1,Directeurs d'entreprises,CLIENT_A_VUE,6634.8935335228125,1.0,0
28,0.0,2241.1,5,Cadre moyen,CLIENT_A_VUE,617.6826,2.0,0
30,176.48125,1335.689,1,Dirigeant et gérant,CLIENT_A_VUE,6634.8935335228125,1.0,1
29,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,73.17245,0.0,0
71,0.0,0.0,0,Cadre supérieur,CLIENT_EXCLUSIF_EPARGNE,24.16505,0.0,0
38,176.48125,1300.0,2,Employé de bureau,CLIENT_A_VUE,0.0,1.0,0
68,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,51.8868,0.0,3
76,0.0,2957.48125,1,Ouvrier,CLIENT_A_VUE,6634.8935335228125,1.0,0
19,0.0,0.0,1,Élèves,CLIENT_EXCLUSIF_EPARGNE,48.65847368421,1.0,3
28,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,1093.2941,0.0,0
61,0.0,1617.712,0,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,0.0,3
59,176.48125,1541.327,2,Employés de bureau,CLIENT_A_VUE,93.376,2.0,0
60,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
32,0.0,0.0,0,Technicien,CLIENT_EXCLUSIF_EPARGNE,0.0,1.0,1
34,176.48125,0.0,0,Directeurs d'entreprises,CLIENT_A_VUE,0.0,0.0,0
56,176.48125,2957.48125,1,Artisan,CLIENT_A_VUE,2791.8347,1.0,0
44,0.0,1136.003,2,Employés de bureau,CLIENT_A_VUE,6634.8935335228125,1.0,1
41,176.48125,1998.87,2,Cadre moyen,CLIENT_A_VUE,29.9601,1.0,1
36,19.515,573.196,2,Ouvrier,CLIENT_A_VUE,37.87045,1.0,0
58,2.535,2139.964,2,Employés de bureau,CLIENT_A_VUE,4073.5409,1.0,0
31,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,72.5845,1.0,0
35,176.48125,2957.48125,3,Acteur dans le secteur d'éducation,CLIENT_A_VUE,289.359,1.0,0
28,0.0,0.0,1,Ingénieurs,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,1
21,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,2463.7911,1.0,1
42,176.48125,2957.48125,1,Commerçant,CLIENT_A_VUE,593.90835,1.0,0
73,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,14.1733,0.0,1
27,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,38.8372,0.0,1
47,0.0,0.0,1,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,0
61,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,354.14045,1.0,0
72,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,1439.7752,1.0,3
42,21.284,453.092,1,Ouvrier,CLIENT_A_VUE,94.444714285714,1.0,3
35,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,894.8115,1.0,1
30,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,40.58785,0.0,0
33,30.704,971.607,3,Cadre moyen,CLIENT_A_VUE,6632.4029,2.0,0
31,176.48125,681.569,1,Cadre moyen,CLIENT_A_VUE,133.95465,1.0,0
39,176.48125,2957.48125,4,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,0
41,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,14.6355,0.0,0
41,0.0,2876.666,0,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,0
39,0.0,0.0,1,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,30.97325,1.0,3
38,0.0,2578.599,3,Employés de bureau,CLIENT_A_VUE,6634.8935335228125,1.0,0
68,0.0,0.0,0,Retraités,CLIENT_EXCLUSIF_EPARGNE,98.23905,0.0,1
40,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,239.43645,0.0,3
22,0.0,0.0,1,Étudiants,CLIENT_A_VUE,0.0,1.0,0
60,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,13.7965,0.0,0
79,176.48125,1129.7,2,Retraités,CLIENT_A_VUE,0.0,1.0,3
55,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,1046.30235,0.0,1
39,176.48125,1015.436,0,Employés de bureau,CLIENT_A_VUE,304.93945,1.0,0
42,176.48125,1556.466,3,Acteur dans le secteur d'éducation,CLIENT_A_VUE,180.666,1.0,1
49,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,601.209,0.0,1
58,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,3.0549,1.0,2
72,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,552.7572,0.0,0
36,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,2482.7389,0.0,0
60,0.0,2183.916,2,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,2.0,1
73,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
51,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,37.95055,0.0,1
58,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,14.7749,0.0,1
27,176.48125,1087.622,2,Acteur en service de défense/sécurité,CLIENT_A_VUE,720.49235,1.0,0
45,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,25.23715,0.0,1
61,0.0,2957.48125,1,Cadre supérieur,CLIENT_A_VUE,4238.7032,1.0,0
53,176.48125,1813.128,5,Cadre moyen,CLIENT_A_VUE,2885.5563,2.0,0
42,0.0,871.666,0,Cadre supérieur,CLIENT_A_VUE,5794.51015,0.0,0
39,171.858,0.0,1,Technicien,CLIENT_A_VUE,0.0,1.0,0
55,176.48125,832.768,0,Cadre moyen,CLIENT_A_VUE,4.7231,1.0,0
60,176.48125,532.946,0,Retraités,CLIENT_A_VUE,875.53595,1.0,1
61,0.0,2957.48125,1,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,3
36,0.0,116.844,1,Conseiller et consultant,CLIENT_A_VUE,6634.8935335228125,1.0,0
30,0.0,0.0,1,Employé de bureau,CLIENT_EXCLUSIF_EPARGNE,1349.14505,1.0,1
27,0.0,0.0,1,Cadre supérieur,CLIENT_EXCLUSIF_EPARGNE,1027.74975,1.0,3
38,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,1
37,176.48125,325.166,1,Dirigeant et gérant,CLIENT_A_VUE,0.0,1.0,0
51,176.48125,1049.858,2,Employés de bureau,CLIENT_A_VUE,803.55695,1.0,0
25,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,17.8707,1.0,1
49,176.48125,2957.48125,0,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,1.0,0
46,176.48125,2957.48125,4,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,2.0,0
33,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,16.048,0.0,0
31,176.48125,2374.384,3,Ouvrier,CLIENT_A_VUE,0.1188,1.0,3
31,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,13.5594,0.0,0
28,176.48125,527.06,1,Acteur en bâtiment travaux publics,CLIENT_A_VUE,21.9355,1.0,0
19,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
74,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,101.32665,0.0,3
37,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,6570.40255,0.0,1
35,0.0,2242.733,1,Ouvrier,CLIENT_A_VUE,1035.978,1.0,0
73,0.0,0.0,0,Retraités,CLIENT_EXCLUSIF_EPARGNE,32.55455,0.0,3
42,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,40.47675,0.0,0
50,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,2
40,176.48125,2957.48125,4,Employés de bureau,CLIENT_A_VUE,3802.25045,1.0,0
38,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,27.86415,0.0,3
62,176.48125,2957.48125,2,Conseiller et consultant,CLIENT_A_VUE,6634.8935335228125,1.0,2
56,176.48125,2725.167,3,Cadre supérieur,CLIENT_A_VUE,2220.3166,2.0,0
55,0.0,0.0,0,Acteur en bâtiment travaux publics,CLIENT_EXCLUSIF_EPARGNE,13.7915,0.0,3
28,0.0,1746.135,2,Ingénieurs,CLIENT_A_VUE,3337.09075,1.0,0
57,176.48125,716.904,2,Ouvrier,CLIENT_A_VUE,47.6013,1.0,2
29,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,0
57,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,132.2238,0.0,0
60,21.823,914.469,0,Employés de bureau,CLIENT_A_VUE,4.3658,1.0,3
78,0.0,1306.364,0,Retraités,CLIENT_A_VUE,6634.8935335228125,1.0,1
43,0.0,0.0,0,Cadre moyen,CLIENT_A_VUE,0.0,0.0,0
61,0.0,0.0,0,Cadre supérieur,CLIENT_EXCLUSIF_EPARGNE,16.46585,0.0,0
40,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,19.2836,0.0,3
54,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
48,23.678,1382.386,0,Cadre supérieur,CLIENT_A_VUE,78.272,1.0,3
25,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,416.43,1.0,0
53,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,153.724,0.0,0
34,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
61,0.0,1533.453,1,Cadre moyen,CLIENT_A_VUE,4209.2554,1.0,2
33,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,22.21365,0.0,0
28,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,0.0,1.0,0
29,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,13.5104,0.0,3
31,0.0,351.616,1,Technicien,CLIENT_A_VUE,282.0844,1.0,0
36,176.48125,1017.85,1,Ouvrier,CLIENT_A_VUE,333.23565,1.0,3
62,0.0,0.0,1,Retraités,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,3
45,176.48125,1502.214,2,Acteur dans le secteur d'éducation,CLIENT_A_VUE,281.70425,1.0,3
32,0.0,0.0,1,Élèves,CLIENT_EXCLUSIF_EPARGNE,278.5357,1.0,2
57,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,25.0664,0.0,0
25,0.0,0.0,1,Artisan,CLIENT_EXCLUSIF_EPARGNE,1419.37445,1.0,0
58,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,3486.32545,0.0,1
65,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,2235.00835,0.0,1
54,176.48125,2957.48125,1,Commerçant,CLIENT_A_VUE,6634.8935335228125,1.0,0
28,0.0,0.0,2,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,3708.4295,1.0,3
36,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,252.14375,1.0,3
29,0.0,0.0,0,Conducteur,CLIENT_EXCLUSIF_EPARGNE,13.81815,0.0,0
52,176.48125,1135.101,2,Cadre moyen,CLIENT_A_VUE,12.5961,1.0,0
38,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,897.35675,1.0,0
43,176.48125,2957.48125,1,Professionnel en santé,CLIENT_A_VUE,4003.16165,1.0,3
59,0.0,0.0,1,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,27.9289,1.0,0
40,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,0
36,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,689.5805,0.0,0
32,0.0,0.0,1,Ingénieurs,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,0
35,0.0,0.0,1,Acteur en service de défense/sécurité,CLIENT_EXCLUSIF_EPARGNE,0.0,1.0,0
58,176.48125,0.0,1,Cadre moyen,CLIENT_A_VUE,26.99775,0.0,0
37,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,0.05465,0.0,2
36,0.0,0.0,0,Agent,CLIENT_EXCLUSIF_EPARGNE,25.2161,0.0,0
64,0.0,0.0,0,Acteur dans le secteur d'éducation,CLIENT_EXCLUSIF_EPARGNE,4934.68655,0.0,0
22,176.48125,431.666,1,Technicien,CLIENT_A_VUE,0.0,1.0,0
26,0.0,1560.755,4,Professionnel en para-médicales,CLIENT_A_VUE,3093.4475,2.0,0
62,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,447.74825,0.0,0
67,0.0,0.0,0,Artisan,CLIENT_EXCLUSIF_EPARGNE,1480.93775,0.0,0
38,176.48125,1857.733,3,Employés de bureau,CLIENT_A_VUE,659.59035,1.0,1
33,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,0
49,0.0,2957.48125,0,Commerçant,CLIENT_A_VUE,5856.10695,0.0,1
24,0.0,0.0,0,Ouvrier,CLIENT_A_VUE,0.0,0.0,3
22,0.0,0.0,1,Élèves,CLIENT_EXCLUSIF_EPARGNE,17.61805,1.0,0
26,176.48125,1210.189,3,Technicien,CLIENT_A_VUE,2173.1217,2.0,3
33,176.48125,0.0,1,Ouvrier,CLIENT_A_VUE,0.0,1.0,1
74,0.0,2945.867,1,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,2.0,3
53,0.0,257.757,0,Ouvrier,CLIENT_A_VUE,1152.72355,1.0,0
39,0.0,0.0,0,Dirigeant et gérant,CLIENT_EXCLUSIF_EPARGNE,25.83805,1.0,0
52,0.0,2269.632,0,Employés de bureau,CLIENT_A_VUE,2360.8307,1.0,0
31,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,3.2063,1.0,0
37,0.0,2957.48125,3,Cadre moyen,CLIENT_A_VUE,5051.79005,1.0,0
59,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,2034.97725,0.0,3
42,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,259.2092,1.0,3
40,0.0,0.0,0,Cadre supérieur,CLIENT_EXCLUSIF_EPARGNE,34.6103,0.0,1
21,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,1696.76865,1.0,0
47,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,18.752,0.0,0
55,176.48125,1008.836,1,Agent,CLIENT_A_VUE,81.98455,1.0,0
22,0.0,450.0,0,Étudiants,CLIENT_A_VUE,4318.111,0.0,3
63,10.438,1243.424,0,Employés de bureau,CLIENT_A_VUE,190.54075,0.0,1
44,0.0,1004.071,2,Coursiers,CLIENT_A_VUE,424.42895,1.0,3
28,0.0,829.951,1,Ouvrier,CLIENT_A_VUE,1634.43835,1.0,0
